Source Language,Target Language,Source,Candidate,Translation Time (s)
Korean,Japanese,과학자들은 암흑물질이 일반 물질과 같은 방식으로 다른 암흑물질에 영향을 준다고 결론지었습니다.,科学者たちは暗物質が一般物質同様に暗物質に影響を与える方法を結論付いた。,1.6177
Korean,Japanese,"이 이론에 따르면 은하계 주변 암흑물질의 대부분은 마치 후광처럼 은하계 주위에 자리 잡고 있으며, 대량의 작은 입자들로 구성되어 있다.",galaxy周辺の暗物質のほとんどは、galaxy周辺の光球のように存在し、多くの小さな粒子で構成されている。,2.1815
Korean,Japanese,TV 보도는 공장에서 나오는 흰 연기를 보여줍니다.,"TV 보도는 공장에서 나오는 흰 연기를 보여줍니다.

は、工場から出る白い烟を映像で示します。",2.0536
Korean,Japanese,현지 당국은 그 발전소 인근 주민들에게 실내에 머물며 에어컨을 끄고 수돗물을 마시지 말라고 경고하고 있다., 현地当局は、那発電所周辺住民に室内に留まり、エアコンを切断、水道水を避けるよう注意喚起中。,2.3306
Korean,Japanese,"일본의 핵 관련 정부 기관에 따르면, 방사성 세슘과 요오드가 발전소에서 검출되었다고 한다.",日本の核関連政府機関によると、放射性セシウムとヨウ素が発電所で検出されたという。,1.9063
Korean,Japanese,당국은 이것이 현장에서 우라늄 연료를 보관하는 컨테이너가 파열되어 누출되고 있다는 것을 나타낸다고 추정한다.,当局は、现场ではウラン늪燃料を貯蔵する容器が破裂し、漏出中であるという事実を示唆している。,2.0913
Korean,Japanese,토니 몰 박사는 남아공 지역인 콰줄루나탈에서 XDR-TB(약물 내성 결핵)를 발견했습니다.,Dr. Tony Mollは、南アフリカのク웨ズール・ナタル地方でXDR-TB（抗生物質耐性肺結核）を発見した。,2.359
Korean,Japanese,그는 인터뷰에서 새로운 변종이 '치명률이 무척 높아 아주 대처하기 어려우며 두렵다고 언급했다.,他はインタビューで新型の「致命率が非常に高し、非常に対処が難しく、恐ろしい」事を述べた.,2.0724
Korean,Japanese,"Moll 박사는 일부 환자가 병원에서 질병에 감염되었을 수 있다고 생각하며, 그중 적어도 2명은 건강한 병원 근로자였을 것으로 생각했습니다.",某氏（Moll）博士は、病院内某些患者が病気に感染された可能性を�念し、其中の少なくとも2名は健康な病院従業員的可能性を考慮した。,2.8067
Korean,Japanese,"1년이라는 시간 동안, 감염자 1명이 밀접 접촉자 10명에서 15명을 감염시킬 가능성이 있습니다.",1年という期間中、感染者1人は密接接触者10人から15人に感染を伝染させる可能性があります.,1.8598
Korean,Japanese,"그러나 전체 결핵 환자 중 XDR-TB가 있는 비율은 그리 높지 않은 듯합니다. 어느 특정 순간에 남아프리카에서 결핵에 걸린 환자가 330,000명이라고 할 때, 6,000명 정도가 XDR-TB가 있는 수준입니다.","然而、全体結核病患者中、XDR-TB（高度多剤耐性結核病）患者の比率は、相當に低い様子が見受けられます。南アフリカの某一瞬間、結核病患者数は330,000人、XDR-TB患者の数は約6,000人、という具合に、XDR-TB患者の比率は相當に低い、の様子が見受けられます。",6.0926
Korean,Japanese,"무게가 1,000파운드를 초과하고 시속 약 17,500마일로 이동하던 이 두 위성이 지구 상공 491마일에서 충돌했습니다.","この天体は、重量1,000�位以上、速度約17,500mphで飛行中、地球上空491マイル地点で碰撲事故を發生。",2.2616
Korean,Japanese,과학자들은 충돌로 인한 폭발이 거대했다고 말한다.,科学者們は衝突による爆発は巨大であったと言います。,0.9713
Korean,Japanese,그들은 여전히 충돌의 크기와 지구가 어떤 영향을 받을 것인지에 대해 연구 중이다.,彼らは今なお、衝突的大小と地球が受ける影響の程度について、研究中です。,1.3658
Korean,Japanese,미 국방부의 전략사령부가 잔해를 추적 중에 있다.,米国防総部の戦略司令部が残�の追跡中。,1.1345
Korean,Japanese,도표화된 분석 결과가 공개 웹사이트에 게시될 예정입니다.,分析結果の図表化が公開ウェブサイトに掲載予定です。,1.1445
Korean,Japanese,펜실베이니아주 피츠버그 아동 병원에서 근무했던 한 의사의 어머니가 수요일 해당 의사의 차량 트렁크에서 숨진 채 발견되자 해당 의사를 가중 살인 혐의로 기소할 것이라고 오하이오주 당국이 밝혔습니다.,おはイオ州当局は、 펜실베니아州 피츠버그 아동 병원에서勤務していた医師の母親が、水曜日にその医師の車のトラン克에서死亡体로発見されたため、同医師を重罪의殺人罪で起訴予定を発表しました。,4.0078
Korean,Japanese,29세의 말라라 발라수브라마니아 박사는 신시내티에서 북쪽으로 약 15마일 떨어진 교외 지역인 오하이오주 블루 애쉬에서 도로 옆 바닥에 누워 티셔츠와 속옷만 입은 채 약물에 취한 상태로 발견되었습니다.,29歳のマラ리아患者バ拉SUBRAMANIAM博士は、シカゴ北方約15マイル離れた郊外地区、オハイオ州Blue Ash在道路沿い地面に 누워着用T�ーと内衣のみ着用、薬物中毒状態で発見されました。,3.7651
Korean,Japanese,그녀는 경관들에게 150미터 떨어져 있는 그녀의 검은색 올즈모빌 인트리그를 가리켰다.,彼女は警官たちに、150メートル離れた她的黒色OLZモ빌（Integra）を指示した。,1.7359
Korean,Japanese,그곳에서 그들은 피 묻은 담요로 덮인 53세의 사로자 발라스브라마니안 (Saroja Balasubramanian)의 사체를 발견했습니다.,その場所で、53歳の女性Saroja Balasubramanian（サロ자バラス布ラマニャン）が血ied被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被被,10.8204
Korean,Japanese,경찰은 시체가 하루 정도 있었던 것으로 보인다고 말했습니다.,警察官は、死体が一日程度在所をしていたのようだと述べました。,1.2798
Korean,Japanese,이번 시즌의 첫 발병 사례는 7월 말에 보고되었습니다.,本季度の第一の病例は、7月末に報告されました。,1.0934
Korean,Japanese,"이 병은 돼지에 의해 옮겨진 다음, 모기를 통해 인간에게 옮겨집니다.",この病菌は�に由来し、昆虫を介して人に传染します。,1.3408
Korean,Japanese,"이번 발병으로 인도 정부는 심각한 피해를 입은 지역에 돼지 포획꾼을 파견하고, 모기장 수천 장을 배급했으며 살충제를 살포하는 등의 조치를 취했다.",本疾患の影響으로インド政府は重度被害を受けた地域に豚捕手派遣、数千のモギ箱分配、殺虫剤散布等の措置実施。,2.6798
Korean,Japanese,정부에서 수백만 개의 뇌염 백신의 전달하기로도 약속한 만큼 내년 보건 기관들의 준비에 큰 도움이 될 것이다.,政府では数百万の脳炎ウイルス疫苗の分配予定としての約束通り、来年保健機関的準備大いに助力するのではないか。,2.4733
Korean,Japanese,올해 역사상 가장 타격이 심한 지역에 백신을 전달하기 위한 계획이 자금 부족과 다른 질병에 비해 낮은 우선순위로 인해 연기되었습니다.,今年度史上最も打撃が深い地域に疫苗を届けるための計画は、資金不足と他の疾病相比低い優先順位のため、延期されました。,2.6102
Korean,Japanese,"슬라니아는 1956년에 스웨덴으로 이주하였습니다. 그로부터 3년 뒤, 그는 스웨덴 우체국에서 일하기 시작하여 우체국 수석 조각공이 되었습니다.",スラニアは1956年にスウェーデンに移住しました。3年後、他はスウェーデンの郵便局で工作を始め、郵便局長の�������������������������������������������������������������������������������������������,7.357
Korean,Japanese,"그는 스웨덴과 다른 28개국을 위해 1,000개 이상의 우표를 제작했다.","彼はスウェ덴と他28の国々のために、1,000以上の切手制作了いたしました。",1.5974
Korean,Japanese,"""그의 작품은 높은 품질과 세밀하기로 정평이 나 있고 그는 도장 파는 사람 중 정말 몇 되지 않는 """"누구나 아는 이름""""의 소유자이다. 그의 작품만을 전문으로 수집하는 사람들도 있다.   """,彼の作品は高品質と精細性で知られており、他人に知名度가高く「名品」(名品)の所有者。彼の作品専門家的收集家も存在。,2.8435
Korean,Japanese,"그의 1,000번째 도장은 2000년에 다비드 클뢰커 에렌슈트랄의 장대한 작품인 '스웨덴 역대 왕의 위업'을 새긴 것이다. 그리고 이는 기네스 세계 기록에 등재되어 있다.","彼の1,000番目のド拉件は、2000年David Kessler Ernsstrahlの偉大的作品「スウェ덴 역대王의 위업」に刻まれた。 且つ、ギ네斯世界記録に登載されている。",3.3716
Korean,Japanese,"그는 또한 다른 국가들의 지폐를 새기는 일에도 참여했는데, 최근 캐나다에서 나온 새 5달러와 100달러 지폐 전면에 나온 총리의 초상화가 그의 작품이다.",他国紙幣の印刷作業にも参加し、最近在カナダ発行の新5ドル、100ドル紙幣の正面に首相肖像が印刷され、他的作品。,2.7119
Korean,Japanese,"사건 발생 이후, 깁슨(Gibson)은 병원으로 이송되었으나 얼마 후 숨을 거뒀다.",事件発生後、Gibsonは病院に搬送されたものの、しばらく後死亡した。,1.4388
Korean,Japanese,64세인 트럭 운전수는 충돌 사고에서 부상을 입지 않았습니다.,64歳の 트ラック運転手は、交通事故でけガ等の外傷は受けませんでした.,1.5207
Korean,Japanese,해당 차량은 같은 날 그리니치 표준시로 대략 12시에 사고 현장에서 옮겨졌습니다.,この車両は同日グリニッジ標準時間約12時に事故現場から移設されました。,1.5164
Korean,Japanese,"""사고 지점 인근 한 정비소에서 근무하는 한 사람은 """"길을 건너려고 기다리던 아이들이 모두 비명을 지르며 울고 불고 난리였어요""""라고 말했다.""",事故現場附近の修理工場で勤務する一人の男性は「道路を渡ろうとして待ち中の孩子们全員は大声で哭きまして大混乱」等と述べた.,2.8428
Korean,Japanese,그들은 모두 사고 현장으로 달려갔다.,全員は事故現場に急行いたしました。,0.789
Korean,Japanese,다른 주제로는 세계에 남아 있는 숲을 구하고 개발도상국들이 오염이 덜한 방법으로 성장할 수 있도록 돕는 기술을 공유하는 것이 발리 아젠다에 포함됩니다.,世界の森林を保護し、発展途上国が污染が少ない方法で成長する手助けを提供する技術を共有する事がバリアジェンダに含まれる。,2.6674
Korean,Japanese,또한 유엔은 지구 온난화의 영향을 받는 국가들의 대처를 돕기 위한 기금의 조성을 완료하기를 기대하고 있습니다.,UNは、地球温暖化の影響を受ける国家の対応を支援する基金の設立を完了予定に期待中です。,1.7552
Korean,Japanese,"그 돈은 홍수 대비 주택, 수자원 관리 발전, 그리고 농작물 다양성 쪽으로 갈 수 있다.",その金額は洪水防止住宅、水資源管理の改善、以及農作物の多様性方面に使用可能です。,1.9293
Korean,Japanese,플루크(Fluke)는 여성들이 여성의 건강에 대해 소리를 높이는 것을 그저 흘려보내려는 일부의 노력이 수포로 돌아갔다고 작성했다.,플루크(Fluke)は、女性が女性の健康についての 목소리를高らかに表明する努力は、部分的努力はむしろ無駄に終わったと、書いた。,2.5524
Korean,Japanese,그녀는 피임약이 의학적으로 꼭 필요한 것으로 여겨야 한다고 촉구하는 여성과 남성 모두의 긍정적인 의견과 격려가 쇄도했기 때문에 이런 결론을 내렸다.,女性と男性両方の支持とencouragementが湧き出て、医icamente必要的避�剤が被認識了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了,11.3138
Korean,Japanese,"부상자들이 병원으로 이송되고 싸움이 중단되자, 약 40명의 수감자들은 교도소 마당에서 버티며 각자 유치장으로 돌아가길 거부했습니다.",けガった人たちが病院に搬送され、戦いが停止了了了、約40名の囚人たちが刑務所の庭で抗議行為中、各自の拘束具に戻るの拒否中。,3.121
Korean,Japanese,"협상가들은 상황을 바로잡으려고 했지만, 포로들의 요구는 명확하지 않습니다.",交渉者たちは、事態を 바로잡そうとしていたのですが、捕虜たちの要求は明確ではありません。,1.5771
Korean,Japanese,오후 10 - 11시 MDT(산악 여름 시간) 사이에 수감자들이 교도소 마당에 화재를 시작했다.,午後 10時から11時之间、MDT（山岳夏季時間）内、刑期中的人们在刑務所庭院で火災を始めた。,2.2645
Korean,Japanese,"곧, 폭동 진압 장비를 갖춘 경찰들이 마당으로 진입해 최루 가스를 이용하여 수감자들을 코너로 몰아넣었습니다.",す速、暴動鎮圧用装備を備えた警察官たちが庭園に侵入し、催涙ガ스를使用して囚人たちを角落に追い詰めました。,2.6945
Korean,Japanese,소방 구조 대원들이 결국 오후 11시 35분까지 불을 껐다.,消防救助隊員們は、結局午後11時35分まで火を消した。,1.343
Korean,Japanese,"1963년에 댐이 건설된 후, 강 전반에 퇴적물을 퍼트리는 계절 홍수가 그쳤습니다.",1963年以降にダムが建設された後、川全体に堆積物を散布るいฤดの洪水はほとんどが終了了了しました。,2.3787
Korean,Japanese,이 퇴적물은 야생 동물 서식지로 사용되는 샌드바와 해변을 생성하는데 필수적이어습니다.,この퇴積物は、野生動物の生息地として使用される砂浜と海岸を形成する必須です。,1.6429
Korean,Japanese,"그 결과로, 물고기 두 종은 멸종되었고, 험프백 첩을 포함한 다른 두 종은 멸종 위기에 처하였다.",その結果、魚類2種は絶滅し、Humback Whale（ヘ엄パック）等2種は絶滅危機に�メた。,1.9432
Korean,Japanese,홍수때문에 수위가 몇 피트 상승하겠지만 관계자들은 이로 인해 하류에 침식된 모래톱이 복구되기를 기대하고 있다.,洪水のため水位が几何 피트上昇するかもしれません、但関係者は、洪水の結果、下流の砂丘が侵食被復元の希望持っています。,2.5509
Korean,Japanese,쓰나미 경고는 발령되지 않았으며 자카르타 지구 물리학 연구소에 의하면 진도 6.5를 넘지 않는 지진에는 쓰나미 경고가 발령되지 않을 것이라고 합니다., 쓰ナミ警報は発令されず、ジャカルタ地震物理研究所の発表では、震度6.5以上の地震には、쓰ナミ警報は発令されないそうです。,2.6403
Korean,Japanese,쓰나미의 위험이 없었음에도 불구하고 주민들은 공황 상태에 빠지기 시작했고 자신의 사업장과 집을 떠나기 시작했습니다., 쓰ナミの危険性がなかったにもかかわらず、住民们はパニック状態に�し始め、自らの工作場と家を離れ始めた。,2.2854
Korean,Japanese,"비록 윈프리가 작별 인사에서 눈물지었지만, 팬들에게 반드시 다시 돌아오겠다고 약속했다.",ウィン弗リが別れの挨拶の時、眼�泼了了但是、ファンたちに必ず再び回帰的約束を述べた。,2.3168
Korean,Japanese,"""""""이건 작별 인사가 아닙니다. 이것은 한 장의 끝이며 새로운 장의 시작입니다.""""""",「これは別れの挨拶不是。這是一章的終わり、新的章的開始」,1.5267
Korean,Japanese,나미비아 대통령 및 의회 선거의 최종 결과에 따르면 현직 대통령인 히피케푸니에 포함바가 큰 표차로 재당선된 것으로 밝혀졌다.,ナミ비아大統領選挙及国会議員選挙の最終結果に基づく、現職大統領ヒ皮ケ・P・M・Mバが大差で再選出された事が明らかになった。,3.0883
Korean,Japanese,집권당인 서아프리카 인민 기구(SWAPO)도 의회 선거에서 과반수를 유지했습니다.,西アフリカ人民機構（SWAPO）政党は、国会選挙で過半数を維持しました。,1.7001
Korean,Japanese,"연합군과 아프간군은 해당 구역에 진입하여 주변을 장악했고, 다른 연합군 항공기도 지원을 위해 파견됐다.",連合軍とアフガン軍は該当地域に侵入し、周辺地域を掌握し、他の連合軍航空機も支援のために派遣された。,2.372
Korean,Japanese,"해당 충돌은 산악 지형의 높은 위치에서 발생했으며, 예기치 않은 화재로 인해 발생되었다고 여겨집니다.",この 충돌は山地形の高位置で発生し、意外な火災のため、起きたと想定されます。,1.8211
Korean,Japanese,추락 지점을 수색하려는 노력은 악천후와 험한 지형에 맞닥뜨리고 있습니다.,捜索地点の探索努力は、悪天候と険しい地形に対面中です。,1.4573
Korean,Japanese,"의료 자선 단체인 Mangola, 국경 없는 의사회, 세계보건기구(WHO)는 이 발병이 이 나라에서 기록된 최악의 발병이라고 입을 모읍니다.",この疾病は本国で最悪の疾病として言及予定。,1.1521
Korean,Japanese,"""국경 없는 의사회 리차드 비어만(Richard Veerman) 대변인은 """"앙골라는 최악의 사태로 치닫고 있으며 앙골라의 상황은 여전히 매우 나쁩니다""""라고 말했습니다.""",「アンゴラは最悪の状态に瀕中であり、アンゴラの状況は依然として非常に悪です」,1.7456
Korean,Japanese,"경기는 좋은 날씨 가운데 10시에 시작해, 아침나절에 내리다 금방 그친 약간의 보슬비를 제외하곤 7개국 럭비 대회를 위해선 완벽한 날이었다.",この 경기를は、10時から始まり、美しい天気の中、7国 �クビ大会のために完全に美しい日天気。,1.9177
Korean,Japanese,토너먼트의 톱시드 국인 남아프리카 공화국은 제5시드국 잠비아를 26 대 00으로 편하게 이기고 순조로운 출발을 알렸다.,南アフリカのト너먼트のトップシ드国は、5番目のシ드国ザンビアを26-0で容易に勝利し、順調なスタートを切った.,2.7538
Korean,Japanese,남쪽 국가들과의 경기에서는 완전히 실력이 녹슨 것으로 보였던 남아프리카였지만 토너먼트가 진행됨에 따라 실력이 꾸준히 향상되었습니다.,南アフリカは南国との対戦では初めは明らかに力不足の印象を与えていました。然而、トーナメントが進行に従い、実力は逐次向上しました。,2.8694
Korean,Japanese,"잘 훈련된 수비 기술, 공 핸들링 기술 및 훌륭한 팀워크가 그들을 돋보이게 했고 이것으로 팀이 승리를 거머쥘 것이라는 사실은 누가 봐도 명백했습니다.",그들의 수비技術、공을處理する技術、以及優秀的チームワークは、非常に明�見で、勝利を獲得する事是明らか。,2.2687
Korean,Japanese,"암스테르담시와 안네 프랑크 박물관 관계자들은 이 나무가 곰팡이에 감염되어 있으며, 나무가 곧 넘어질 위험이 있다고 주장하면서 공중 보건 위험을 야기하고 있다고 말합니다.",アムステル담市とアンネ・フランク博物館関係者は、此木は腐敗病に感染しており、木が 곧倒れる危険性があるとして、公共の健康危険性を招きと言います。,3.0747
Korean,Japanese,화요일에 베어 쓰러뜨릴 예정이었으나 긴급 법원의 판결로 구조되었다.,火曜日には捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�捕�,11.252
Korean,Japanese,"""""""세븐 시스터즈""""라는 이름이 붙은 모든 동굴의 입구는 지름이 최소 100에서 250미터(328피트에서 820피트) 정도이다.""",「セ�엔シ스터즈」名のついたすべての洞�の入口は、直径は最少100mから250m（328ftから820ft）程度です。,2.2904
Korean,Japanese,적외선 사진은 밤과 낮의 온도 변화를 통해 동굴일 가능성이 높다는 것을 보여준다.,赤外線写真は、夜と昼の温度の変化を通じて洞�����������������������������������������������������������������������������������������������������������������������������������������������������������������������������������,10.9198
Korean,Japanese,"""""""이들은 주변 지표면보다 낮에는 더 시원하고 밤에는 더 따듯합니다.""",「この地形は周囲の表面보다低地部分は涼しいて夜は温暖です。」,1.4428
Korean,Japanese,"""미국 지질조사국(United States Geological Survey) 천문지질학 팀 및 아리조나주 플래그스태프의 노던 아리조나 대학 소속인글렌 쿠싱(Glen Cushing)은 “이러한 열적 거동은 일정한 온도를 유지하는 지구의 큰 동굴만큼 안정적이지는 않지만, 지표면의 깊은 구멍에 일치한다""""고 말했습니다.""",アメリカ地質調査所（United States Geological Survey）の天文地質学部隊と、北アリゾナ大学（Northern Arizona University）附属Flagstaff校的Glenn Cushingは「この熱的行為は、一定温度を維持する地球的大洞穴同様に安定性は高くない。但し、地表面的深い穴に匹敵」述べた。,4.8469
Korean,Japanese,"프랑스에서 투표는 전통적으로 저차원적인 경험이다. 유권자들은 부스에 고립되어 있고, 그들의 후보를 나타내는 사전 인쇄된 종이를 봉투에 넣는다.",フランスでは、投票は伝統的に低層次的体験です。選民はブースに孤立されており、候補者を表す前印刷된紙を封筒に 넣します。,2.6778
Korean,Japanese,"직원들이 투표자의 신원을 확인한 후, 투표자는 투표함 속에 봉투를 넣고 선거인명부에 서명합니다.",職員が投票者の身分を確認後、投票者は投票箱内に封筒を入れて選挙人名�に署名します。,2.1313
Korean,Japanese,프랑스 선거법은 오히려 절차를 엄격하게 성문화합니다.,フランス選挙法は、むしろ手続きを厳格に規定しています。,1.2964
Korean,Japanese,1988년부터 무기명 투표함은 반드시 투명하도록 해서 유권자들과 감독관들이 투표 시작 때 다른 봉투가 들어 있지 않은지 적법하게 계산된 공인된 투표자의 봉투 외에는 들어가는 것이 없는 것을 볼 수 있게 했다.,1988年以降、無記名投票箱は必ず透明化され、有権者や監督官等は投票開始時、其他袋が入っていないか、正確に計算された公認投票者袋以外入るもの以外は入る事が可視化された。,3.686
Korean,Japanese,후보자는 대표자를 보내서 선거의 전 과정을 참관할 수 있습니다. 저녁에는 특정 절차에 따라 철저한 감독하에 자원봉사자가 개표합니다.,候補者は代表者を派遣して選挙全过程を観覧することが可能です。夜には特定の手続きに従って、徹底的な監督下で志願者が票を数えることになります。,2.8516
Korean,Japanese,앞서 비용 절감과 기능성 요인을 위해 전 세계적으로 출시된 ASUS Eee PC는 2007년 타이베이 IT Month에서 화제가 되었다.,前述のコスト削減と機能性の考慮から、世界各地でリリースされたASUS Eee PCは、2007年台北IT月の焦点を集めた。,2.602
Korean,Japanese,그러나 아수스(ASUS)가 2007년 대만 지속가능상을 대만 정부 옌 행정 장관으로부터 수상한 뒤로는 노트북 컴퓨터의 소비자 시장이 급격히 다양해지고 변화할 것입니다.,然而、ASUS（ASUS）が2007年台湾可持续展台湾政府的延政（延政）行政官室（延政官室）から受賞以降、ノ트북（ノ트북）コンピュータ的消費者市場（消費者市場）将会迅速多様化（多様化）と変化（変化）将会生じます。,4.9078
Korean,Japanese,방송국의 웹사이트에는 이 프로에 대해 '신선하고 무모한 얼간이들이 펼치는 전통적인 라디오 극장'이라고 소개하고 있습니다.,放送局のウェブサイトには、この番組について「新鮮且も無�な愚者が展開する伝統的なラジオ劇」等の紹介文が存在します。,2.2113
Korean,Japanese,초기에 해당 프로는 토크 라디오에 중점을 둔 사이트이자 장기 인터넷 라디오 사이트인 TogiNet Radio에서 단독으로 진행되었습니다.,当初、該番組はトークラジオに重点을 둔サイト、長期インターネットラジオサイトのTogiNet Radioで独自に進行されました。,2.1267
Korean,Japanese,"2015년 말, TogiNet은 자회사 방송국으로 AstroNet Radio를 설립했습니다.",2015年末、TogiNetは子会社放送局としてAstroNet Radioを設立しました。,1.3562
Korean,Japanese,그 쇼에는 원래 텍사스 동부 현지인인 아마추어 성우들이 출연했었다.,そのショーには、当初はテキサ斯東部地方出身のアマチュア声優が出演していた。,1.6901
Korean,Japanese,"비슈케크 시가지에 법 집행관들이 나타나지 않자, 간밤에 광범위한 약탈이 계속되었다고 전해진다.",ビシュ케ク市中心部の法執行官們出現せずに、前夜广泛的搶掠事件が続発したという。,2.0608
Korean,Japanese,"""한 목격자는 사람들이 무리를 이루어 거리를 배회하고 물품을 약탈하는 것으로 보아 비슈케크(Bishkek)가 """"무정부""""상태로 빠지고 있다고 묘사하였습니다.""",一の目撃者は、人々が群集을 이루어街を徘徊し、物品을�掠取る形相として、ビシュケ크（Bishkek）が「無政府」状態로 빠지고이라고描述了しました。,3.3388
Korean,Japanese,일부 비슈케크 주민들은 남부 지역 시위대의 불법 무법 행위를 비난했습니다.,南部地区の抗議者에の不法行為を批判する 일부ビシュケ克市民。,1.5084
Korean,Japanese,남아프리카 공화국은 남아프리카 루스텐버그 로열 바포켕 경기장에서 열린 럭비 유니언 트라이 네이션 경기에서 올블랙스(뉴질랜드)를 상대로 승리했습니다.,南アフリカ共和国は、南アフリカ・ルステン�バργの皇家バフォ凯体育場で開催されたラグビー・ユニオン・トライ・ネ이션斯の大会で、ニュージーランド・オールブラックスを相手に勝利を収めました。,3.7653
Korean,Japanese,"최종 점수는 21 대 20으로 1점 차 승부였으며, 올블랙스(All Blacks)의 15연승으로 끝났다.",最終点数は21対20で1点差の勝負となり、オールブラックス（All Blacks）の15連勝で終了した。,1.805
Korean,Japanese,"스프링복스의 경우, 다섯 경기 연패를 기록했다.",春�織工の場合、五連敗を記録した。,0.89
Korean,Japanese,그것은 2주 전 이미 트로피를 거머쥔 '올 블랙스'의 결승전이었다., 그것は2週間前すでに「オールブラック」チームの決勝戦已经完了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了了,10.9515
Korean,Japanese,시리즈의 마지막 경기는 스프링박스가 호주와 경기하는 다음 주에 요하네스버그의 엘리스 파크에서 개최됩니다.,シリーズの最後の比赛は、スプリング箱がオーストラリアと次週対戦するヨハネスブルグのエリスパ크で開催されます。,2.1947
Korean,Japanese,월요일 오후 10시 8분에 중진이 몬태나주 서부를 강타했습니다.,月曜日午後 10時8分に、重大地震がモン태ナ州西部を襲いました。,1.5795
Korean,Japanese,미국 지질 조사국(USGS)과 국가 지진 정보 센터에서 아무런 즉각적인 피해 보고가 없었습니다.,アメリカ地質調査所(USGS)と国家地震情報センターでは、即時被害報告はなかった。,1.5245
Korean,Japanese,"지진의 중심은 딜런에서 북동쪽으로 약 20km(15mile), 뷰트에서 남쪽으로 약 65km(40mile) 떨어진 곳이었습니다.",地震の中心は、Dillonから北東方向約20km、Butteから南方向約65km離れた場所にありました。,1.7725
Korean,Japanese,"사람에게 치명적인 조류 독감의 변종인 H5N1가 월요일, 프랑스 동부 리옹 근처의 습지대에서 발견된 죽은 야생 오리에게 감염된 것으로 확인됐습니다.",H5N1型の鳥インフルエンザが、人に致命的な病原体として知られる変異体が、去週の月曜日、フランスの東部リヨン近郊湿地帯で死亡した野生鳥に感染した 것으로確認されました。,3.6972
Korean,Japanese,"프랑스는 오스트리아, 독일, 슬로베니아, 불가리아, 그리스, 이탈리아에 이어 유럽에서는 7번째로 이 바이러스로 고생한 국가입니다.",フランスはオースト리아、ドイツ、スロベニア、ブルガリア、ギリシャ、イタリアに次ぐ、欧州第7位の国家で、この病原体に苦�を蒙った国です。,2.9464
Korean,Japanese,크로아티아와 덴마크에서 H5N1으로 의심되는 케이스들은 미확인으로 남아있습니다.,クロアチアとデンマークでは、H5N1感染の疑いがある病例は未確認に留まっています。,1.8313
Korean,Japanese,"""챔버스는 """"수백만의 지구인들에게 널리 가해진 죽음, 파괴 및 수백만 번의 테러""""에 대해 신을 고소했습니다.""",「 챔버斯」は「数百万の地球人に対して广泛的死、破壊、数百万回のテ러」について神様に告訴を提起した。,2.4914
Korean,Japanese,"""불가지론자 챔버스는 자신의 소송이 """"사소하다""""며 """"누구나 누구든 고소할 수 있다""""고 주장했습니다.""",「無神経者」チャمبر스는「不重要」な「소송」이라고述べし、「誰든誰든」告訴可能「」。,1.9972
Korean,Japanese,"""카미유 생상(Camille Saint-Saens)이 프랑스 오페라에서 발표한 이야기는 """"마약과 일본에 대한 사랑이 지배한 삶을 산"""" 한 예술가의 이야기입니다.""",「カミユ生産（Camille Saint-Saëns）」が作曲した法国オペラ「」の故事は、麻薬と日本への愛情に支配された人生を過ぎた芸術家的物語です。,3.1083
Korean,Japanese,결과적으로 무대에서 공연자들이 마리화나 담배를 피우고 극장 자체에서 관객들에게 참여하도록 독려하고 있다.,結果として舞台上演者はマリファナや煙草を吸い、劇場本身上演者は客席に参加を鼓舞中。,2.1498
Korean,Japanese,"뉴트 깅리치 전 하원의장, 릭 페리 텍사스 주지사, 미셸 바흐만 하원 의원이 각각 4위, 5위, 6위를 차지했습니다.",ニュート・ギنگリッチ前众議長、リック・ペ里テキサス州知事、米シェ爾・巴赫マン众议員各々4位、5位、6位を占めました。,2.9029
